experiment_family,orbit_unit_id,A_id,A_name,B_class,B_identity_or_perturbation_definition,segment_or_pass_id,evaluation_time,A_GP_ID,A_GP_EPOCH,A_GP_CREATION_DATE,element_age_hours,publication_age_hours,A_state_reconstruction_identity,B_state_reconstruction_identity,synthetic_construction_anchor_time,altitude_offset_km,phase_offset_s,inclination_offset_deg,physical_position_separation_km,physical_velocity_separation_km_s,delta_R_km,delta_T_km,delta_N_km,orbit_score_vector_R_km,orbit_score_vector_T_km,orbit_score_vector_N_km,freshness_bin,orbit_support_status,D2,c95,c99,rho95,rho99,orbit_decision,rtn_orthonormality_error,sign_mapping_error_km,future_publication_violation,SupGP_operational_use,orbit_scoring_status,planned_observation_rows,completed_observation_rows,condition_count,n_realizations,n_accept,n_reject,n_verifier_defer,controlled_observation_acceptance_fraction,endpoint_interpretation
controlled_altitude_difference_synthetic_B,orbit_unit_987844d88613ee5682cf3b19,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136,2026-03-11T02:43:10,14.559709128888889,8.395694444444445,CAUSAL_GP:65409:315556031,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:06:55Z,0.0,0.0,0.0,0.0018757931116273818,0.0037506691922244884,0.0017861420906449589,0.0005729650892198205,2.690016823933268e-06,-0.0017861420906449589,-0.0005729650892198205,-2.690016823933268e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,0.31217937932735174,29.005502435074128,1099.4845501122445,0.103743742298505,0.016850296255672133,NOT_ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_988a33cfe819e10db7ca2890,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264,2026-03-12T03:14:55,16.03049464888889,1.6040277777777778,CAUSAL_GP:44714:315665530,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T04:51:10Z,-100.0,0.0,0.0,100.00106254524871,0.05519513316712134,-100.00102780243924,-0.0833584699774752,8.680107796976699e-07,100.00102780243924,0.0833584699774752,-8.680107796976699e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,412306.2240881069,29.005502435074128,1099.4845501122445,119.22566379308165,19.36490540713354,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_98bd280cda37ceee285cea29,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264,2026-03-12T03:14:55,16.03049464888889,1.6040277777777778,CAUSAL_GP:44714:315665530,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T04:51:10Z,-20.0,0.0,0.0,20.001033813276262,0.010159243000831937,-20.001027306258656,-0.016133633044547402,8.272715543711229e-07,20.001027306258656,0.016133633044547402,-8.272715543711229e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,16531.53955595195,29.005502435074128,1099.4845501122445,23.873519792268876,3.877591768454836,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,31,29,0,0.5166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_99a632b3a19b5ccb47280c5b,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216,2026-03-11T07:06:59,15.988325217777778,7.300138888888889,CAUSAL_GP:65686:315558516,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T14:25:00Z,-100.0,0.0,0.0,100.00156199615768,0.0550840164981493,-100.00152732362916,-0.08327432265803836,3.15724051347388e-08,100.00152732362916,0.08327432265803836,-3.15724051347388e-08,12-18 h,WITHIN_CALIBRATED_SUPPORT,412310.3307834562,29.005502435074128,1099.4845501122445,119.2262575535335,19.36500184706618,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9ab3cbb34faaf6bcaa5d8dee,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136,2026-03-11T02:43:10,14.560649128888889,8.420694444444445,CAUSAL_GP:65421:315556037,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:08:25Z,2.0,0.0,0.0,2.0017101114527938,0.004194806970632166,2.00170875530188,0.002330071353942975,2.7640347386448383e-06,-2.00170875530188,-0.002330071353942975,-2.7640347386448383e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,160.71501683258708,29.005502435074128,1099.4845501122445,2.3539001288999746,0.382325850691825,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,44,16,0,0.7333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9b256590f31bb98136285142,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,10.0,0.0,0.0,9.997217572402885,0.009332202070833684,9.99721322780285,0.009320289908360202,-8.877735302448286e-07,-9.99721322780285,-0.009320289908360202,8.877735302448286e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4095.133289649296,29.005502435074128,1099.4845501122445,11.882117003381556,1.9299206604235217,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,46,14,0,0.7666666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9c03b96b3fa94c226e7c7e24,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,20.891348933333333,9.489305555555555,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:14:05Z,-1.0,0.0,0.0,0.9969876484848064,0.006134058113752506,-0.9969876479407321,3.2777148368579034e-05,3.2448661029804704e-06,0.9969876479407321,-3.2777148368579034e-05,-3.2448661029804704e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,52.93028183105132,37.65263471646583,1467.668474883233,1.1856442997931156,0.18990575250575908,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,49,11,0,0.8166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9d63f0afc4cfb0443cf2d8e7,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,17.61290105777778,8.099305555555556,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T15:32:30Z,-10.0,0.0,0.0,10.000515744919069,0.004634565018227677,-10.000512670460477,-0.007841704675794592,1.1847179184343304e-06,10.000512670460477,0.007841704675794592,-1.1847179184343304e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,4144.882656686518,29.005502435074128,1099.4845501122445,11.954073550980347,1.9416080077055031,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,41,19,0,0.6833333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9d6d66d268fa3a60b507cd46,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,0.0,0.0,0.0,0.0029472891920915567,0.005892165319566471,-0.002786765926965012,0.0009594000594090561,-8.809837888739108e-07,0.002786765926965012,-0.0009594000594090561,8.809837888739108e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,0.3231873761762803,29.005502435074128,1099.4845501122445,0.10555699008431595,0.017144808114401337,NOT_ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9e98abb9392da740eec248f8,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,5.0,0.0,0.0,5.00188973895492,0.005448444779318218,5.0018874863392355,0.004747068357067397,2.7367726920246582e-06,-5.0018874863392355,-0.004747068357067397,-2.7367726920246582e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1019.4849907324192,29.005502435074128,1099.4845501122445,5.928573682109949,0.9629325172181803,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,44,16,0,0.7333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9eba4963dd7cab6866ea1283,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616,2026-03-10T09:52:28,12.798320106666665,3.4184722222222224,CAUSAL_GP:65686:315485957,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:17:35Z,1.0,0.0,0.0,0.9972148507931361,0.006096423900483917,0.997213233904733,0.0017957635878873557,-8.816633372266125e-07,-0.997213233904733,-0.0017957635878873557,8.816633372266125e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,38.94822134436167,29.005502435074128,1099.4845501122445,1.1587870106313003,0.18821284054106732,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,56,4,0,0.9333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_9f582bdbe9921c1007eed371,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,14.364289946666668,4.850694444444445,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T12:17:35Z,-1.0,0.0,0.0,1.0029949379066594,0.006124302555181038,-1.0029949343146283,8.488157631542093e-05,-8.343286087009183e-07,1.0029949343146283,-8.488157631542093e-05,8.343286087009183e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,44.12832682003063,29.005502435074128,1099.4845501122445,1.2334414364525896,0.2003383833836061,AMBIGUOUS,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,55,5,0,0.9166666666666666,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a089a3dcca99396555b17a93,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136,2026-03-11T02:43:10,14.560649128888889,8.420694444444445,CAUSAL_GP:65421:315556037,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:08:25Z,-20.0,0.0,0.0,19.998297732308878,0.010420639029952066,-19.99829126326142,-0.016085391653716474,2.768472045389103e-06,19.99829126326142,0.016085391653716474,-2.768472045389103e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,16527.023046068523,29.005502435074128,1099.4845501122445,23.87025837933955,3.877062042296384,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,23,37,0,0.38333333333333336,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a0efe598344f679e52243c57,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,14.385793377777778,2.98375,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T06:43:45Z,10.0,0.0,0.0,9.99791834089946,0.00830977711372755,9.997914137638265,0.009167753618000152,-5.796052828799247e-07,-9.997914137638265,-0.009167753618000152,5.796052828799247e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,4095.7072640140022,29.005502435074128,1099.4845501122445,11.882949673665854,1.9300559046383807,ORBIT_DISTINCT,4.440892098500626e-16,0.0,0,0,SCORED,60,60,3,60,38,22,0,0.6333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a248a745cbadbb3334265fea,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544,2026-03-10T03:44:43,17.697876515555556,7.874027777777778,CAUSAL_GP:65409:315434187,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T11:37:10Z,-5.0,0.0,0.0,4.998113821856291,0.00411037385183145,-4.998112512971563,-0.0036171674672450527,2.738796812895572e-06,4.998112512971563,0.0036171674672450527,-2.738796812895572e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1041.4499222245859,29.005502435074128,1099.4845501122445,5.992099269174333,0.9732504885785193,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,44,16,0,0.7333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a40e6d39bf09bbfd09efc559,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640,2026-03-10T03:44:43,19.326350933333334,9.526805555555555,CAUSAL_GP:65421:315434193,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:16:20Z,100.0,0.0,0.0,100.00298158406767,0.05743097251743837,100.00294603879402,0.08431645996364168,3.3927223839214093e-06,-100.00294603879402,-0.08431645996364168,-3.3927223839214093e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,566115.6239739523,37.65263471646583,1467.668474883233,122.61818544014153,19.639869040794082,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,5,55,0,0.08333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a49a4b99ec39b579290fa5a4,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,-5.0,0.0,0.0,5.002075758206565,0.004319238793504385,-5.002074609114972,-0.0033905287165350018,-3.048793448812148e-07,5.002074609114972,0.0033905287165350018,3.048793448812148e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,1101.0772060321046,31.32749048335574,948.5696084793932,5.928517179950487,1.0773933312632709,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,58,2,0,0.9666666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a4f2dbb1b92bb0f06de6ef00,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136,2026-03-11T02:43:10,14.559709128888889,8.395694444444445,CAUSAL_GP:65409:315556031,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T11:06:55Z,-5.0,0.0,0.0,4.9982151625373,0.003919046649761631,-4.998213858838229,-0.0036100315773165415,2.69108113748473e-06,4.998213858838229,0.0036100315773165415,-2.69108113748473e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1041.491861216858,29.005502435074128,1099.4845501122445,5.992219918314371,0.9732700846881986,AMBIGUOUS,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,49,11,0,0.8166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a513b0aa321888ed64e05bf6,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_44714_20260310T023440Z:segment:2,2026-03-10T02:37:09.500000Z,315393241,2026-03-09T13:49:15.828096,2026-03-09T22:56:35,12.798242195555556,3.67625,CAUSAL_GP:44714:315393241,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T02:37:10Z,5.0,0.0,0.0,4.997085143040015,0.007574517645272261,4.997082433208868,0.005204085476820053,-9.691597084859893e-07,-4.997082433208868,-0.005204085476820053,9.691597084859893e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,1017.5195852129211,29.005502435074128,1099.4845501122445,5.922856249881668,0.9620038787795258,AMBIGUOUS,2.6059418842835023e-17,0.0,0,0,SCORED,60,60,3,60,48,12,0,0.8,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a5d1c84f7d70f06267e4b32d,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272,2026-03-11T02:43:10,11.275327146666667,1.0109722222222222,CAUSAL_GP:44714:315542230,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T03:43:50Z,10.0,0.0,0.0,9.997929577279203,0.008275173760537562,9.997925385610856,0.009155107439388077,-3.1448092308039577e-07,-9.997925385610856,-0.009155107439388077,3.1448092308039577e-07,9-12 h,WITHIN_CALIBRATED_SUPPORT,4348.4353237530695,31.32749048335574,948.5696084793932,11.781584545791613,2.141075118121916,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,49,11,0,0.8166666666666667,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_a5efadd3ab7f43993ce5a9af,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864,2026-03-10T08:26:21,11.475876426666668,0.69125,CAUSAL_GP:44714:315443210,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T09:07:50Z,100.0,0.0,0.0,100.00274172656832,0.057385287046841676,100.00270617354462,0.08432555018491783,3.4141963496381322e-06,-100.00270617354462,-0.08432555018491783,-3.4141963496381322e-06,9-12 h,WITHIN_CALIBRATED_SUPPORT,436517.9117400128,31.32749048335574,948.5696084793932,118.0424544257197,21.451932978168603,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,2,58,0,0.03333333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ab265af6b49a1bc3e9643c83,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216,2026-03-11T07:06:59,15.988325217777778,7.300138888888889,CAUSAL_GP:65686:315558516,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-11T14:25:00Z,100.0,0.0,0.0,99.99850799452786,0.05662160490115674,99.99847268197937,0.08403810490089825,-9.033905001842868e-08,-99.99847268197937,-0.08403810490089825,9.033905001842868e-08,12-18 h,WITHIN_CALIBRATED_SUPPORT,411814.71378718904,29.005502435074128,1099.4845501122445,119.15457813715531,19.353359512071833,ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,60,0,60,0,0.0,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ac43dc20a058de2e59e3e6dc,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272,2026-03-12T03:14:55,16.054019368888888,5.716527777777777,CAUSAL_GP:65410:315679831,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T08:57:55Z,-10.0,0.0,0.0,10.00003300364843,0.004526367851030939,-10.000029925948759,-0.007845647538725214,1.3371580269705419e-06,10.000029925948759,0.007845647538725214,-1.3371580269705419e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,4144.483742862585,29.005502435074128,1099.4845501122445,11.953498292242177,1.9415145728635834,ORBIT_DISTINCT,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,48,12,0,0.8,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ac8748ced649b1feb09c0195,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,17.61290105777778,8.099305555555556,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T15:32:30Z,-5.0,0.0,0.0,5.000514003854353,0.0020094930047675707,-5.000512666938674,-0.0036565732547182983,1.18243346269864e-06,5.000512666938674,0.0036565732547182983,-1.18243346269864e-06,12-18 h,WITHIN_CALIBRATED_SUPPORT,1042.4445351727563,29.005502435074128,1099.4845501122445,5.994959895078855,0.9737151179903748,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,47,13,0,0.7833333333333333,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_ac9df571ed2ea9db9098a723,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192,2026-03-12T07:26:32,14.364289946666668,4.850694444444445,CAUSAL_GP:65686:315682814,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-12T12:17:35Z,0.0,0.0,0.0,0.0031334246511702493,0.0062650133338472075,-0.0029949343755228722,0.0009212586138788582,-8.350010931856833e-07,0.0029949343755228722,-0.0009212586138788582,8.350010931856833e-07,12-18 h,WITHIN_CALIBRATED_SUPPORT,0.32371979472783596,29.005502435074128,1099.4845501122445,0.10564390154310557,0.017158924472614093,NOT_ORBIT_DISTINCT,3.3306690738754696e-16,0.0,0,0,SCORED,60,60,3,0,0,0,0,,conditional verifier acceptance fraction under the controlled observation model
controlled_altitude_difference_synthetic_B,orbit_unit_b1007f4a761f2515ede02a91,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840,2026-03-10T03:44:43,20.891348933333333,9.489305555555555,CAUSAL_GP:65410:315434688,SYNTHETIC_RELATIVE_TO_CAUSAL_A:FROZEN_ORIGINAL_PERTURBATION_RULE,2026-03-10T13:14:05Z,-5.0,0.0,0.0,4.996988746991617,0.006104214326289715,-4.996987648741865,-0.003312985295079285,3.2451357054874563e-06,4.996987648741865,0.003312985295079285,-3.2451357054874563e-06,18-24 h,WITHIN_CALIBRATED_SUPPORT,1394.3231011535897,37.65263471646583,1467.668474883233,6.085328478622445,0.9746927338824725,AMBIGUOUS,2.220446049250313e-16,0.0,0,0,SCORED,60,60,3,60,51,9,0,0.85,conditional verifier acceptance fraction under the controlled observation model
